"label","text"
0,"@DaGurlNikki - I don't know what I want for my birthday either. "
0,"Hits Connect System is down.  Put in a support ticket for this last night.  I'm not allowed to fix it nor have they given me access to it "
4,"Lets see here, new halo, L4D 2,  Alan Wake, Metal Gear for 360... cool stuff "
0,"Early meetings today and full day in 100ps. Didn't handle my diet very well yesterday and ended up with 19.4 blood sugar this morning "
4,"@LarrySPhillips Thanks Larry   I can only imagine those things coming up fast!  Time has already zoomed by to have 1 graduating from HS."
0,"@laubow_ You're seeing Take That?! I hate you now "
4,"True love = plucking mole hairs "
4,"noo i need to charge my ds cos its red "
4,"@PaulaAbdul so i take it your letterman interview is back on? "
0,"got shampoo in my eye, ahh "
0,"@saalon the street racing was lame, and the shift from college to degrassi was awkward. and the J.T. death was just uncomfortable "
0,"OMG! I'm dying over here! I need to take my ass back to Miami...WAKE UP PPL! Somebody play with me "
4,"@KarlaVenezuela nothing really. i was just trying to impress you with a spanish translation site i found... busted. "
4,"Happy #FollowSaturday @leahita @RandomReTwit "
0,"@cynpenn Yeah, he said he was tired of it "
0,"&quot;Already Gone&quot; - Kelly Clarkson "
4,"lol, ok then tweet me "
4,"Just gone bowling. Got the highest score of everyone in both games! 131 "
0,"Although I hasten to add...Robbie Keane on the first day of the season I do like!  Pity he wasn't playing in Liverpool red though! "
4,"Live Love and Learn "
4,"@DCBadger why, yes i do. an excellent call "
4,"oh what a night... I have a new pleasant, perspective on san diego. "
4,"@ABJColeman mornin' ... I just woke up "
4,"I really need to get some #followfriday done but can't stop editing long enough! Will soon "
4,"Let it rain during the week so the weekend is clear  "
4,"@CageTheElephant just saw you guys on Fuse tv! ain't no rest for the wicked! i was SO excited   loveee the elephants, baby!"
0,"I got something stuck in my teeethh "
4,"The new design is really nice too!  @MetalRockss You should get your 100th sale really soon with the designs you have! "
0,"@saxy15 awww I'm sorry  I hope things get better for you. ((Hugs))"
4,"is having dinner nows  eatiiing time"
4,"MAVS WINNNN! (1-0 against the spurs) "
4,"time to change that pink avatar to something more green "
0,"Well he said he's working everyday til he leaves...but wants to go to the beach at nite. Cuddling will just have to wait "
0,"no school today! but revising poems. you know i can't wait to burn my anthology! why did i take english lit for next year??? "
4,"Hmmm...wonder what @AgentSullivan and @SpcAgentPerotta are up to, they've both been offline for a long time! "
4,"I am so proud. My brother has an ipod playlist w/ 50 we the kings, all time low &amp; cab songs "
4,"'Time Is An Illusion and All Time Is Now'... &quot;You ready to have some fun?  I thought so...&quot; Read Ariel's full article @ http://tr.im/jFd7"
4,"Audrey is eating one banana "
0,"I MUST learn how to hold my tongue. I speak to freely. Its  gift and a curse "
0,"The sun is hiding now "
0,"We are back. Another good session at PACE. Now for the phone call bonanza.... "
0,"Last day as a St Hilds student. "
0,"feeling under the weather today, down with the flu "
4,"loaded &amp; done drinking. feelin real good about it too "
0,"having one of those sad days, missing my friends A LOT! "
4,"@wholesick ! Yeeeaaah  u out tonite?? Bet last nite was bigggg"
0,"At the dentist. I have a hole in my tooth "
0,"Good morning people  wow my tooth thats growing in, is really bothering me. Its so swollen  Time to get ready for work now..."
0,"I'm so sleepy and I'm stuck at work till 9 "
0,"Feel a bit deflated coz i just took part in a drama and i knew it wasnt my best  but well dun to the rest of ma team "
0,"tomorrow is officially the last day of our vacation... "
0,"Don't ever go into the petsmart adoption center. You will end up wanting to take home all the kitties like I do now. "
0,"How do we disable EDGE on the 3.0??? I just lost all my units "
0,"@corpsaturday the link didnt workkk "
4,"@marco_cali I could not fix it becuase I did not have the right camble so my boss is taking it into a shop today (fingers crossed) "
4,"Working on my resume while listening to the rain and enjoying a Circus Boy "
4,"Day's going pretty smoothly, a few emergencies this morning but we're handling. Now we're just worried about gettin the swine flu  JK"
0,"@prettymesss if i find a ride back down. my ride isn't coming back until monday, but i REALLLLLY WANT TO GO.  :\ :|"
0,"Aaww my Mr. Is sick  its so sad.. I hate seeing him all down &amp; out.. Theraflu, halls, vicks should do the trick.."
0,"@awesomet0m no it's not "
0,"Mike, the jock, just got dumped by Amanda in Can't Hardly Wait "
0,"Happy fathers day to all Dads! But especially dads who'd love to be a better dad but have a baby mama using the child as a weapon! So Sad "
0,"Home sick today   Tomorrow is big day for News10...more later."
4,"@aolradio yeah, Top Pop.  Lots of memories on there tonight. Lots of October 2006 - June 2008 songs.  "
0,"CHRISTIAN????????????         "
0,"Laying out by the poolfor the last time "
0,"everything's seems so blurry. i feel like i need to wear my glasses all the time now. "
0,"i cant believe im graduating, life goes by way too quickly. from barney and nap time to lucky charms, i truly miss those days  grad nite!"
0,"Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiu vi?c "
4,"@torisgreat &quot;put that thing back where it came from or so help me! so help me so help me AND cut.&quot; hahaha feel bettter! "
0,"@Matchbox_Teddy  good luck with it all i chucked a sickie today its been a while had my 9 hours sleep woke up with headache and sore body "
4,"I had two DM conversations today that deserved to be public, as you all would have laughed, but it's probably best they weren't. "
0,"@drgnkiyo Even more horrible reality. "
4,"Crochet Liberation Front featured in Inside Crochet (UK) &quot;On the Net&quot; section   http://tinyurl.com/cjeoaf"
0,"bout 2 get on dat 4 train go 2 55th Five guys. oooohhh Boy!!!! "
0,"Reading Wasp reporter for English test "
0,"94' and possible thunder storms. awesome. i miss san diego all ready "
0,"I meant to put hate, not have. Haha. Finallllyyyy here. Traffic makes me all tense. My cousins puppy is sick so I'm rubbing his tummy "
4,"Looking up Sailor Moon on wikipedia. *sigh* i wanna fight evil by moonlight and win love by daylight "
0,"is thinking she needs nore followers.arghh i gotta do some revison soon maths exam tomorrow  xx"
4,"@TheMonkeyBoy - hopefully you'll just be very alert with no headache or farting problem  "
4,"@cavorting Get some honey and lemon down your neck!!!! You'll survive  Anything planned for today?"
4,"OOC Hey all, btw "
0,"@charlestrippy My friend got the ghostbusters video game, but has yet to tell me anything about it. "
4,"is om her way to ibiza on wednesday!! cannot wait! "
4,"@dodgecreations Hi Debbie  I just finished plying the stuff, I am in love! And another 4.4 oz is on it's way - sweater!!!!!"
4,"@SarahKSilverman My corns hurt too, but I'm not black. "
4,"....wow. Tired. Lol "
0,"i dont get myself "
4,"@pilgrimfamilyuk  I know such a lovely day "
4,"@Karageorgakis   politicaly correct??  ,  "
0,"wishes this stupid illness would fuck off now please "
0,"@LauraKatzenberg Yo, what happened to my invite? "
4,"@ingvoldSTAR Sadly i havent liked a whole album yet. I pick the tracks i like out  My track of the mo: http://tr.im/n9Eh"
4,"...watchin food network.. "
0,"@Nziokxs hey hey hey! How goes it?! Me = Exhaussssted!!  Got cookies and milk?! *Eh, even a massage will do*"
4,"50 pgs to go. "
4,"@cortney_marie ok... Works for me "
4,"@davidpatterson3 Big thank you for the shout out  Happy Sat hugs"
4,"@EmilyOsment So If you wanted tell me it could be so great !  love you from france ! &lt;3"
0,"@animalmup yeaah I saw! She's really adorable! Now I feel like having a puppy too! Too bad I can't! "
4,"@Fritzmoney yeah I am  I show every1 love expecially if u love ME hehehe but I can be a stuck up bitch sometimes lol"
0,"@mannyenc i missed my first class too. well... i'm going to. LOL i have too much stuff to do.  i'm really scard about my grades for this"
0,"I has a tummy ache...  http://twitpic.com/7yfja"
0,"Feeling worse then yesterday. Not going to work. Going back to sleep. "
0,"@KristaNeher I wish I was going to Internet Week "
0,"does anyone know if you can buy a charger for a jobo giga one?  just cnat find it at all "
0,"@listenerhope terrible, I have 103 fever and they tested for swine flu and mono today, so we shall see  . What are you up to"
4,"@bevsullivan Oh well we all issuse posting pics  beautiful flower though"
0,"Just when i was hoping to leave. More people come. "
4,"@glittrgirl sounds like my hanging basket "
4,"@MIKEgUNRATEDent ur shits weak sonn!! but this jack &amp; coke right now is off the hook! ummmm &amp; the beef jerky was good too! "
0,"Wants to have a game of 5-a-side footie but cant "
4,"@Adrienne_Bailon OK  HOW U BEEN SIS"
0,"@ncvbxfgf Totally didn't see your tweet last night bro. Fell asleep already. Did you get your prata plaster fix yet? I didn't. "
4,"@mikejarrell The one out of Dallas does ;) There are a tons of ESPN feeds available, didn't even look for the Memphis one "
4,"I'm playing a last minute gig in london on thursday the 18th of june at the Cobden club! Come down  "
4,"@bobbythomas1 kindness and love are at the top along w/the freedom to utilise one or both or neither...just my 2 cents "
4,"@respectthewest You may off a bigger pot "
4,"@RyanSeacrest My toilet water is blue.  Smells good and helps to keep it clean!"
0,"So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though "
0,"All good Xbox 360 news from E3, but I'm bummed that we have to wait until fall for the NXE updates "
0,"Damn. Lost one. Seems someone's friend is going to look after Abbey this weekend. I liked my visit w/her this morning "
0,"Ugh. Work.... Closing time is so far away.  "
0,"I am feeling dejected on so many levels.  Asshole stands me up for someone &quot;fun&quot; and my twitter account is only worth $2 "
4,"Just saw a promo for the new season of TrueBlood on HBO. I am hooked once again. "
4,"@DeclanE Hi thanks for the follow. Please give me a shoutout and I will return the favour "
0,"@shazkitten "
0,"i miss my @audsiephil "
0,"Cyrasaurus Rex is sick today.  my poor little man."
0,"I am pretty well fed up with the hot and humidity. The ac in the van isn't working. "
4,"@kokified Eat dinner! Like I am "
0,"says I finished S1 of DA. And I almost cried a little bit when Ben died!!  I just watched &quot;Boo&quot; from S2. Um.... http://plurk.com/p/116h8p"
4,"@moonfrye have fun and share pics! "
0,"My Pop Superstar is named Doreen, and some fit guy's already asked me out on a date. Oh, wait... it was all a dream. I feel used "
0," Wishin he would just trust me"
0,"Trying to learn how to twitter... "
0,"laid up  watchin hockey.... hurtin "
0,"I really wanna go to the Baltimore Zoo today cause i am so bored but i have a bad feeling that i will get lost on my way there "
0,"Bout to put on some jams, start cleaning a little and then finally go workout after 2 weeks of inactivity cus of my back "
4,"good evening everyone "
0,"@nunu05 loooool!! Ya the drama is fun!! Just another ep. Of GG :p ahh I miss that show "
0,"i really want to be out in the sun "
4,"@mikeymcfly luv u, per usual.  have great mental day off 2morr.  b inspired "
4,"finally updated my office wallpaper &amp; desktop  i found an adorable iconset for rocketdock"
0,"Feels likes im waking up to go to high school but im not...  i miss it"
4,"@maryrose Congratulations! You know where the bright sparks go for their celebrating bubbles, of course "
0,"@Maddieeeeeeee aaah I loved Matilda too! I always watch it if I catch it on TV. The cake scene makes me feel ill  I love Miss Honey!"
4,"Good morning, dearest twits! Sorry for the minimal tweeting... I gotta take the bus this morning so I'm in the rush-mode!  "
0,"just left  gym - sore today  "
4,"I feel sorry for my 64 followers, cause my posts probably take up their entire page "
4,"#7663372 http://tgr.me/g/7663372 ~ hi everyone  happy friday"
4,"@mstodd66 get ready for bike tweets year round, but yea.    I'm doing 50 miles."
4,"accident check today: headbutted a door, tripped over, pulled my arm, cut my finger with a tin opener....ooo not bad today "
0,"@NSalassi yeah...but that's the only time I can head out.    I like hot and muggy anyway!"
0,"results are in!! and this semester got stroked with a long dick!  sorry that was overly graphic. but yay for good grades!!!"
0,"@CatatonicCat awww Cat, that bites the big one, that does  *hug*"
0,"Dog still sick, boys still sick.  I haven't slept a full night in idk how long. I want a week-long nap fest."
0,"Rode alpine loop 4 the first time. It was colder than I thought.  My lips turned blue. "
4,"My LAST day of filming! Then I get to sell my books back! "
0,"Crying my eyes out at Greys Anatomy "
0,"Back; They were very nice 2 us @ St Luke's hospital &amp; saw us on time (sic); Max does not have a broken big toe  ; still v swollen tho "
0,"kinda bummed i missed kim k and jonathan cheban in fresno tonight "
4,"@klinkie thanks, I was leaning towards the Samsung myself "
0,"Just found out our free Saturday isn't so free anymore.   sleeping in till 8am SCORE! haha"
0,"on bus 2 indro  from forestlake...but the bus ended at inala and it smelt funny "
0,"at taylor's. Ughhhhhhhh  sometimes i feel sorry for him"
0,"@BrinsMom  There's always that &quot;babysitting gig&quot; we set up for her. Misty sure can use some &quot;help&quot;. LOL At least we tried.  "
4,"hiding in the bathroom at work "
4,"@Awesomenezz Thankz babe "
4,"@dougiemcfly i wish i could see you guys perform that song  love that movie, think ill watch it tonight ^^"
4,"Gettin my hair cut and highlights "
0,"daytime tv is heartbreaking! Some poor guy buying a wife in Thailand and she's taking all his money "
0,"Went to Lakemont today with Ash and Misty. I'll be headin home tomorrow "
4,"@HOLLIDAEWEST i don't wanna have a fight with u about LebRon and Dwight.. haha. both players r great! "
4,"At Kari's YMCA camp. Lunch was good, horseback riding and Onondaga Caves later.  Saw one of my TKD peeps running around. Good times."
4,"i'm reflecting on the good times me &amp; my special friend have shared! "
0,"Spoke too soon.  I guess you can't run VirtualBox and VMware Fusion at the same time.  "
4,"starbucks and a cupcake...great start to this beautiful day "
0,"i didn't go to school, i was with stomach ache   and now i've to study more!  bye bye twitter, later i come back! "
0,"i  want to drink starbucks or eat i ce cream "
0,"@lizzietick by the way, I can't believe that you're going to see Star Trek before me  have fun!"
4,"@notoriousflirt "
0,"I love those kimono booties. SO easy to make, too. @ClothCoutureLLC I made a couple pairs for @xjennyo's little one-no time for a blanket "
0,"No I won't! I'm stressed   ok thank you!"
0,"We wanna cross!! Lol, but the parade is in the way "
0,"learned labour essay, well most of it! i just cant get the first paragraph in my head =/ gonna move onto suffragettes "
0,"bye bye my beloved F1  I'll miss you &lt;/3"
0,"not a good moment for my e-mail to stop working "
0,"Seeing Jon &amp; Kate with Mady in between them on the couch reminded me of Bill &amp; Hillary w/ Chelsea holding hands   http://twurl.nl/qs40tx"
0,"not feeling well, lighthead and sick to my stomach.  also can't find my mp3 player transfer/charger cord or my sunglasses... Happy Monday"
0,"I feel sick.  Hopefully I will wake up from a nap and be back to 100%."
4,"i mean,i love new too.but me and old fob will always have a bigger bond.its helped me through the toughest times.  "
0,"Excited about tonights fun, but not about dressing up. "
0,"@fashionecca101 Its kinda lonely in des streets "
0,"@thisisdavina @officialbb I was just waiting for a big twist, or some exciting announcement... bit dull really "
0,"ugh! my teeth hurt! its taking the enjoyment out of jack-in-the-box. "
0,"COOKIN FOR MY GMA...WAITING FOR SYMMIE...MISSIN HUBBY "
4,"@xDemiLovato plz tell miley for me that I love her and tell her to go on her twitter @MileyyCyyrus pretty plz "
4,"Doing what I like most after a hard day @ work! Wine with Ciggie chatting to Sam E "
0,"Xuans car wouldn't start!!!  helppp!"
4,"@JeremyLawson1 Whatever mr. 3 wedding weekend!! U do it to yourself "
0,"I'm so bored of revising maths "
0,"Trying to keep warm, i have the flu again! "
4,"Today was a good exercise day! I golfed, played basketball, and biked a mile! I feel good! "
0,"i hate being treated like i'm 10 years old by my mother and not letting me go out "
4,"@gerdaduring i know they are delicious.miss germany but like holland as well as we used to shoppin there at weekends.lol "
4,"@wormsfan Yeah, 'fraid not. Heh. I'm more into writing and online stuff at the moment, but that doesn't mean you can't enjoy it! "
0,"@liareilly ummmm sure. you keep thinking that. im going to bed. gotta drive bootsie again tomorrow "
0,"Just woke up, still don't feel good  gonna watch a movie"
4,"@Mirsguy that is true.. the &quot;live search&quot; bird's eye view was good too. but all this hype for live.com with a new name "
4,"@fadingintosound i'm guessing they're gonna win tons of awards  i'm just as ready for new moon at you are!"
0,"@nicolebecker9 ahh hell...this too shall pass, right!  i had been looking so forward to Chicago and it'sb been here and gone now "
0,"Laying in ___ in a ____ no __ ... and @__________ on the comp on twitter getting it in...... No good bob "
4,"says No Sleep Tonight...He'd Rather Work On Music Instead "
0,"@neondeception me too  u done with work?"
4,"@sarahtonner you do know that @pauljchambers is within his rights to hassle you about going to the hospital to get it checked "
4,"@mitchelmusso congrats Mitchel! "
4,"@catherinity i see you're making an effort to twit, just like me "
4,"@Wil_Anderson your tweets were awesome  fuck the heat. That's what dencorub is for"
4,"Aww my puppy is getting her hair cut today! but its deff needed, it was wayy too long for summer!! she's gunna be soo clean and purrdy!! "
0,"Revising "
4,"younger sis just called me telling me that J.T. won SURVIVOR!! woohoo!! "
0,"im so hungry tho! cant have any solid foods for awhile and we, well my family had steak for dinner "
4,"@WaitressTails not too shabby  just got home and am pooped."
4,"@helen_bop  How are you todays?"
4,"ProjectManagerSeminar was FUN!  *i'm busy again. weee*"
4,"@CrazyCatLadie I so know what that's like. Hang in there. "
0,"Danget  having problems with WLW and Blog engine  uggh... not again  !!"
0,"so... i need to save $1997... sheesh, thats going to take me ages  gah, maybe i wont need that much. i hate money."
0,"I'm watching conjoined twins on TLC. These girls are so inspiring..but what if one was ber stupid..and what if one wants to sleep in? "
0,"When will we have iPhone sdk on windows? I don,t want to buy a MacBook right now  #fb"
0," miss me wee tobs alreadyy have fun in france dont leave me for to long pall i lovee lovee lovee you (L) i also love juju portsmouth(yn)"
0,"@scottoakley - no RS. Barrhaven. But I'm happy with the location in general - i just would have known more people in RS "
4,"@Monta_Ellis We did it ;) yahhhhhhhhhh  Now gotta wait until Thursday game 1 "
0,"@itsthenew "
0,"Sooooooooo not ready to get up. Dad has to wake me up so freakin early everytime I stay here! "
4,"Awaiting the flowers on facebook farmtown... how long are two weeks? "
0,"I DIDN'T KNOW NICK GRADUATED! CONGRATS NICK!  Im kind of sad though, I thought he was a sophomore like me... "
4,"Thank you for loving me.. "
0,"@THiSDoLL u never replied 2 me "
0,"awwwwfack. school tomorrow "
0,"invites her twitter friends to join me in plurk! http://www.plurk.com/janellecua/invite Hindi ko kasi talaga alam paano itong twitter "
0,"Working  text"
4,"morning everyone! hope you all have a great week! "
0,"@scott_mills scott mills the musical, heart broken i cant be there "
0,"saw Drag Me To Hell: eyes were closed most of the time. just been very very disappointed and trying to cheer up "
4,"Damn I feel like I just bumped my head and it opened my eyes. Was I being naive this whole time? Is the old Dyon finally back  ?"
4,"@VictorianHalls - That'd be much appreciated  I need to see you guys again, by the way!"
4,"@londonmonica Amen!  Is this Tweet update #2 for you? "
4,"@Hamza_DaKid check out www.tweetplate.com for free &amp; custom twitter backgrounds "
0,"@x__cindy awwh ty cindy. i can't believe it! AGAIN! D:  *hugs*"
4,"@margotrobbie LariiTran is going home.. So she'll be on later.  She sends her love.   "
0,"@MsRichBrokE  why are u sad?"
4,"@SeanMarler good morning back "
0,"@crazytwism I hate the spammers. B-schools doing this is pathetic "
4,"couldn't be happier for El &amp; Fla  Congratulations, you two!"
0,"is at home sick ... but still doing school work via the internet "
0,"I am sick and resting with brit and her momma  Someone bring me a lot of love and comfort food..."
0,"Argh, sad dream again  x."
4,"I love my little german weiner dogs  Im, EXHAUSTED. I think it's time for a nap. Stepdad had breakfast w/Jim Carey today hahaha nice."
4,"@Abigailjune92 Lol why am i daddy? IM ALWAYS MUMMY!! PlusI already have the dvd  NEW MOON FTW looks so much better than twilight already!"
4,"@insidehollyoaks I love you!!!! Have you thought about that message I sent you  ?"
4,"@rebecapem Never Stop Writting Girl  WE LOVE DESMOND &lt;3"
0,"Barley got any sleep  I need some zZzZ"
4,"What a great sunny day full of great rugby  and The Valkyries beat Cern (Geneva) jehhh"
0,"you know what i ate for dinner? a brownie. with frosting on it. regretful "
0,"sleeptime. work @ 6.30am.  hangs this weekend?"
0,"Stuck in traffic on the Cross Bronx "
4,"Going to hang/skate in OKC today. Impending Doom tomorrow. TEXT/CALL me today if you want to hang out. "
4,"Just watched the MotoGP qualifying...simply gripping! Great results - looking forward to the races tomorrow "
4,"Tonight just became the best night ever, @hoochiebutt finally said YES!!! I'm so happy right now. "
4,"@grin_twin there's till more guest mixes for ASOT400 to tweet about  #asot400"
0,"I hate to be in love by someone who I can't have! What should I do? "
0,"@DwightHoward i really am in love with you, no joke. But i think you are taken "
4,"Home from Walmart. I got Eyeliner finally. and two new shirts.. I'm about to make some veggie hamburgers "
0,"I hate everything about getting up in the morning. "
4,"@FrankIero I agree,sir.Pizza rules,indeed "
4,"@LisaMRicci Hey lovely! "
4,"@rushiv good attempt but shaken. the num 1 prob with cam phone is our hand shakes the phone while button press. Tip: use timer "
0,"i been hated skool...i wanna blow this shit upppppppppp!!!!! and im hungry "
0,"Anyone else having difficulties with the translation on #europarlTV? English doesn't work anymore for me  #ep09 #eu09"
0,"is going to get ready and watch Oprah!!!  I hate not working this is getting on my nerves Big Time! "
0,"Working out ah "
0,"in beauty therapy! too hot  xx"
0,"I need a chili cheese dog. Or something.  ugh!!! 4 more months."
4,"2 more days. school is cool! "
0,"yippee!!!  skype app. now available on i-phone whatever next? xcept you cant use the video "
0,"sleepy. would love to stay home again today and just watch True Blood XD but must go to work "
4,"banana fritter plus cookies n creme ice cream  yummy... work was good hehe"
4,"@heartns0ul I wish you could come, too! Have a fantastic weekend. "
0,"Ugh, can't believe I missed multi night "
4,"@rlancefield But they do stop for a while at times as Mr Fry found "
4,"omg cant believe sunday has ended and now it's MONDAY. i had a good day altogether  and im glad that mom &amp; dad are back!"
4,"Im in the best mood right now. Its gonna take a lot to ruin it now.  "
4,"@MapleLime One donut is a snack and 4 are a meal? No wonder North Americans are so pudgy. "
4,"@bbrooke yeah surrrrrously. we win "
0,"@buckhollywood, yes they are! i fell asleep outside once. not a good experience "
4,"@xo_amanda_xo nawwww the one besides pita pit hahaha hello! "
0,"@awesomeann7 this is embarrassing I was in the wrong class  naked"
0,"@tony_kahn you're replying to everyone but me "
4,"The Boyfriend just suprised me.  "
0,"Now I'm down to 10% battery! "
4,"opening up our pool today "
0,"Nose piercing has already closed up "
4,"@laylakayleigh After watching HBO for a bit you should be tired "
0,"@sapiduduk huehehe, can't view the vid, man, on EDGE only now  The song was on Star Trek, right? Niiiice!"
0,"@milahbsays i wish too chica.. i called.. i tried.. but its busy in there today  what are you doing around 8?"
4,"@RyanSeacrest LOL~ XOXO "
0,"Dear Brain, please please go to sleep "
0,"Aw man... CPR training this afternoon... Boooo "
0,"how do you put pics up? mine are all too big "
0,"Red ant bites really smart "
4,"On my way to Dewaynes.    "
0,"ok guys I am NOT feeling.my ear infection has got worse and I dont want togo to the ER to wait 5 hours with 2 kids?   but I cant swollow"
0,"Ouuhh.. My foot got stiff after wearing black pumps.. ow ow "
0,"i hate my PC now it is tooooo slowwwwwwwwwwwwwwww "
4,"@munkyboy1975 hey thanks, I &lt;3 it too - that is a very odd tweet "
4,"@TheFirstSight so proud of it.. we're so similar in some things.. yay! incredible..  you aren't awesome, you're more than this! "
0,"does anyone want to support a suffering photographer and give her a new wide angle lens as her current one is a bit rubbish "
4,"yesterdayz party was a blast "
4,"alright yall!!! bak to the front of the tour bus! have fun tonight @simplyme28's auntie and @theclassychassy at the show!!! "
0,"My Rikki!!  Soooooooo upset right now for @RDFifton. SHIT"
0,"They shrunk the marshmallows in lucky charms "
0,"hates waiting for batteries to charge. "
0,"To complete the trilogy of my (main) activities, I am just feeling a bit sorry for myself after failing my fissure sealant competency... "
0,"@kraseybeauty Awww.....I don't like it either "
4,"Sat next to a rad kid on the plane and got in 20 min early! I already miss everyone. Such a good trip with too many good people "
0,"I'm tired...but I can't sleep because my back is hurting "
0,"Packing for tomorrow  no cable in nc at the house im staying at, no stores for twenty miles. Fml"
0,"@sukitgood WTF. I wanna go. "
4," INVESTING IS THE KEY TO SUCCESS JUST NEED THE RIGHT TOOL"
4,"making money  http://durrrrland.blogspot.com/"
0,"Im out of turtle food  i dont wanna catch bugssss"
4,"Server side replies 4tw! it doesnt care how many times you mail me - it still replies  excellent for redirecting peeps to specific faqs!"
4,"going out for lunch, byeeee  x"
4,"@nik067 say hello to your new world. "
4,"is live on blogTV  come join  http://www.blogtv.com/People/Michske"
4,"@0mg1tsm3g4n good luck!!  Stay strong.  "
4,"@kathyIreland Hugs 4 kathy. Though my mom's in heaven, I know she's smiling at my accomplishments &amp; all the people who keep me positive. "
4,"@bunnyroses A pixel site?  Oooh!  That's awesome "
0,"I miss you sister!!!!!!!   @Aleditt"
0,"ugg, got to get up now "
0,"Stranded in Newark 'til 11:30 - good times "
4,"qu buy OPEN HOUSE THIS WEEKEND 11AM-4PM. One Bedroom Plus Home Office  (Long Island City) $459000 1bd: http://tinyurl.com/r4r34r"
4,"@billyraycyrus Come to MALTA!! You have lot of fans here!! Love your music!!! "
4,"ace night last night "
0,"@lolita2340 You are getting the hang of it!! Yeah, &quot;mushy&quot; stuff is gross!! Really it's like my dad &amp; the impending doom of a stepmother "
4,"I CAN MAKE MY STITCHES WIGGLE! "
0,"Feel like crap and am v tired as have been up most of the night trying not to fall off the sofa  i wish he had told me not to go :'("
0,"Just finished moving the last load. Unfortunatly @woodwhisperer still has to pack his shop up  I think it will be like another house move"
4,"@AnnaBellaMalone naw, not personally, he lives in England.  I will &quot;whore&quot; ya out to get you some followers "
4,"@The_Marmalady I like lemon drizzle or fairy cakes "
4,"Chelsea wins FA Cup  tare`s bucuros."
4,"@audioagency I want to know what all I have to do to get music in TV, film, commercials, everything. "
4,"@karawr You should come Kara. Come dance with me and Ellyn "
0,"I am a really silly. I've sprained my ankle so going up A &amp; E today  Crutches , good god."
0,"@jcluvsnkotb I feel ya! Another 80 hour work week "
4,"is using twitter from her phone for the first time "
0,"Dragging myself out of bed..  "
0,"@alanXday wait, what? Oh fuck it was haha. "
0,"@BIGDOTSTRY_79 I am super crushed right now Mr.Dotstry!! Get US out yo hair huh? US?? As in yo moms...and ME? Told her you was a jerk "
4,"OMG Kanda wig arrived - it's so gorgeous    And about twice as long as I thought it was, lol, about knee length O_o"
0,"getting ready to go to the doctors "
4,"Tired but happy. "
4,"goin to kenzies  sexay partay"
0,"graduation last night &lt;333 i'll miss you guys "
4,"yayay kyle is giving me his itouch  cool beansnig."
0,"i want more fries "
4,"is feeling on top o'the world! "
0,"@nick_carter ohh MAN! i wish i can play now  i'm at level 18 but last week i was at my sister's house and i forgot the Game there :/"
0,"@Matt_Wilkinson been trying all day!!!!!!!! Bt says the network is busy!! "
0,"I've been enjoying my first California blueberries of the season, but the blueberries last year in Oregon were better "
0,"is sick  Still have to work but. Townsville next w/e!!"
4,"Best friends open house "
4,"400th tweet!!  yay"
4,"Let's just say my face is a tad (ok a little) beet red "
4,"@Fishoutofsea It's because twins are awesome. And musicals = win. "
0,"I just got unfollowed by 3 people in the last three hours  haha i don't really care though i didn't know those people to begin with"
